price(billionVND),id
8.5,22509242
47.0,22536857
2.65,22519510
11.0,22515346
33.0,21243097
7.8,22486561
90.0,22530468
46.5,22484439
11.6,22483136
12.9,22538668
17.9,22515446
3.5,22504905
158.0,22478514
7.4,22434979
12.3,22533707
6.5,22503065
2.65,22533130
7.0,22537003
115.0,22429935
4.88,22509608
59.0,22536855
2.75,22522974
15.0,21991727
17.0,22517347
15.0,21243096
95.0,22530473
11.79,22486556
6.2,22339395
4.9,22483042
16.0,22484447
9.2,22311218
17.8,22538673
11.5,22479353
4.4,22511759
14.9,22505388
17.0,22483923
10.9,22426690
10.0,22533732
5.3,22500050
8.39,22537013
23.5,22429910
5.6,22509683
50.0,22536836
24.5,21983919
8.5,22517294
20.5,21191093
69.0,22530484
79.0,22538750
7.0,22343905
5.2,22482971
41.9,22484457
7.35,22354357
12.19,22538677
5.499,22479449
4.6,22512269
13.5,22516701
5.599,22435904
15.0,22532552
5.0,22499159
3.15,22534887
98.0,22429879
8.49,22536978
4.8,22515965
40.0,22536850
55.0,22517391
17.0,22410976
11.9,22398005
220.0,22530490
75.0,22538747
4.6,22343912
18.0,22484475
12.5,22368583
13.29,22538681
12.0,22479543
4.8,22513269
13.0,21542239
3.249,22408105
80.0,22478408
17.5,22529666
4.8,22489091
2.8,22536228
7.49,22536986
45.0,22428147
8.7,22509218
45.0,22536834
16.2,22521240
102.0,22533759
4.3,22538738
10.3,22348761
28.5,22484490
6.45,22480269
7.2,22379836
14.9,22538684
6.5,22480427
5.85,22513897
55.0,22473536
6.2,22528652
7.9,21917586
4.5,22485855
3.35,22536231
7.19,22536992
9.0,22149461
9.6,22508960
6.95,22528669
45.0,22536833
11.999,22523577
7.65,22380992
45.0,22538488
3.8,22512753
7.3,22349915
4.9,22480155
24.5,22484605
6.5,22528637
28.0,22387529
15.9,22538694
22.0,22517944
7.6,22516826
5.6,22528653
4.0,22479458
20.0,22018720
2.45,22536247
6.99,22536961
14.5,22488773
5.1,22508943
10.5,22318442
45.0,22536831
29.0,22370704
14.3,22056334
13.9,22523592
20.0,22538507
5.1,22495832
7.7,22512760
10.6,22365795
29.5,22484617
7.1,22472331
13.7,22538697
6.9,22480824
5.9,22516805
14.5,22529653
4.0,22479116
80.0,22173660
14.0,22510233
7.29,22536969
11.5,22482659
11.5,22506873
40.0,22536830
13.8,22529436
13.8,22335871
19.0,22538500
13.5,22497424
5.7,22410864
7.8,22512775
5.499,22472235
52.0,22485931
4.39,22519049
5.1,22397108
13.5,22538701
10.3,22483309
4.65,22522308
165.0,22463483
8.1,22525389
3.7,22478947
3.41,22536263
14.5,22510219
14.0,22482655
9.2,22506865
43.9,22536827
27.0,22344550
3.65,22358102
10.0,22529420
7.68,22486713
14.0,22538493
60.0,22487104
7.599,22470550
9.8,22398485
7.799,22482245
28.0,22463146
11.2,22525374
5.5,22478462
53.0,22489949
14.3,22461191
8.9,22506858
57.8,22536825
20.5,22384201
285.0,22195119
7.95,22515919
10.3,22506500
65.0,22538674
28.0,22487060
5.499,22470054
87.5,22398391
3.7,22501101
6.5,22521229
4.2,22478335
32.5,21937206
17.0,22489861
38.5,22461158
14.0,22506853
55.0,22536821
6.6,22479414
22.0,22326794
95.0,22189308
35.0,22538682
10.5,22486710
9.1,22469003
36.0,22417258
6.69,22420823
29.9,22508511
22.0,22458192
4.65,22517501
5.5,22476907
10.6,22489854
55.0,22461146
9.6,22504613
12.4,22006447
22.5,22439810
13.85,22306533
9.5,22494858
33.5,22538690
9.29,22391087
12.95,22513029
185.0,22299307
4.5,22522423
4.0,22476917
98.0,22459321
103.0,22456078
10.0,22305366
8.8,22095675
150.0,22538693
7.499,22458202
8.99,22374232
12.3,22513940
12.5,22281301
6.4,22522460
4.0,22477117
36.0,22459302
15.0,22303255
5.199,22458030
4.15,22236158
52.0,22514632
28.0,22443494
7.8,22526666
4.0,22477586
26.0,22466468
55.0,22455180
33.0,22270860
5.5,22511654
3.5,22457924
5.5,22112629
25.0,22448435
10.9,22526675
4.5,22478324
68.0,22443555
87.0,22455178
16.5,22269404
10.0,22511687
3.5,22457551
3.1,22453779
6.75,21977634
6.6,22531201
16.5,22475203
3.5,22478464
200.0,22236577
36.0,22446614
9.4,22260791
18.0,22524901
16.9,21786263
5.26,22514116
7.99,22457359
10.2,22398067
6.99,21924218
6.6,22531187
4.0,22478772
48.0,22446594
17.8,22516079
10.5,22536253
18.0,22161577
9.6,22514994
3.27,22452078
30.0,22411984
5.7,21911992
13.5,22453064
5.8,22526883
4.5,22479492
69.0,22446559
17.5,22516082
40.5,22536868
16.0,22371116
12.5,22153165
25.0,21749232
9.2,22517450
4.59,22527959
6.49,21894383
14.7,22509989
4.5,22480953
7.7,22532274
49.5,22446536
12.5,22516093
98.0,22537961
50.0,22526246
5.79,22517454
5.99,22492303
3.9,22489620
26.8,22442696
4.8,22483399
13.5,22531994
28.5,22445028
14.0,22506850
11.9,22397462
75.0,22537967
12.0,21907369
11.5,21506506
8.6,22485012
6.5,22485171
105.0,22400534
4.8,22485720
7.9,22518833
24.0,22444978
8.2,22504680
75.0,22537970
27.0,22433548
3.25,22538570
7.9,22484251
33.0,22402534
5.7,22492283
68.0,22444960
24.0,22518545
5.7,22516114
12.9,22417432
65.0,22537972
28.0,21797874
8.5,22409604
5.2,22538584
3.6,22369089
5.899,22470050
4.5,22104018
11.2,22532578
4.9,22493149
9.9,22518535
30.5,22430450
4.88,22516107
5.7,22447898
62.0,22537977
19.8,21580446
9.6,22538593
10.49,22469235
5.3,21836638
16.0,22529902
4.2,22497873
28.5,22377772
6.45,22514475
61.0,22444940
11.5,22520887
5.3,22457252
70.0,22537982
8.8,22342416
5.8,22538601
3.648,22468813
12.7,22522664
5.0,22501562
15.0,22514098
56.0,22524214
16.5,22521030
98.0,22537984
16.0,22357074
5.2,22538604
5.499,22468194
6.0,22514113
5.0,22503418
19.0,22376699
15.99,22512825
20.0,22523975
12.0,22520889
90.0,22537986
32.0,22383976
14.99,22293862
11.5,22516173
12.49,22468151
8.5,22507829
5.4,22526731
31.0,22341399
10.9,22523959
13.5,22498446
16.8,22521269
90.0,22537989
29.5,22402313
6.899,22461165
37.0,22464248
6.0,22503429
4.85,22525545
39.0,22489622
11.5,22490195
6.9,22522971
13.5,21993437
108.0,22537992
230.0,22299309
10.8,22501109
6.0,22538576
66.0,22490395
25.5,22481874
7.6,22485718
6.5,22526390
4.75,21846750
70.0,22538001
8.5,22439976
11.99,22459804
7.5,22464240
120.0,22327443
23.0,22526422
43.0,22459310
13.8,22485402
9.0,22526377
60.0,22538004
4.799,22459209
15.0,22464246
19.5,22268196
7.08,22492499
7.95,22450936
24.0,22456338
6.5,22526383
70.0,22538011
10.5,22462021
11.39,22452204
7.8,22484247
6.9,22399059
28.5,22445003
6.5,22526428
12.9,22538587
100.0,22538013
6.6,22475031
26.0,21735181
5.59,22449039
6.5,22311085
18.5,22482672
21.0,22444912
9.8,22398752
8.9,22535175
70.0,22538021
19.0,21734214
8.599,22448520
10.0,22477901
10.5,22394158
16.5,22444893
13.5,22535225
96.0,22538040
12.2,21823619
18.5,21682070
12.49,22446737
55.0,22375107
7.4,22477614
16.5,22378805
13.8,22442275
12.2,22390759
15.0,22537547
4.85,22528434
6.5,22526710
65.0,22538049
6.48,22532605
18.0,22055226
5.7,22450245
5.799,22446047
95.0,22361012
11.9,22477121
11.9,22390319
160.0,22442248
16.3,22537543
11.5,22433288
3.9,22526501
75.0,22538054
12.48,22532597
9.5,22201027
10.49,22445474
26.8,22333998
7.99,22473855
95.0,22373455
11.9,22390056
49.5,22442218
10.9,22537537
4.35,22520394
85.0,22538063
12.58,22529038
22.0,21529942
11.99,22445446
18.99,22473010
9.0,22488764
43.0,22442209
19.5,22494932
8.5,22505747
7.65,22529035
80.0,22538068
5.5,22530803
12.0,22208376
120.0,22333956
10.5,22470851
43.0,22442189
4.9,22501536
4.58,22520355
11.0,22530058
5.3,22528449
6.35,22468983
31.0,22442174
5.95,22501550
11.9,22520226
7.9,21478164
4.99,22523721
3.999,22184364
9.7,22355379
130.0,22355604
12.5,22435845
4.75,22534932
6.8,22500045
7.48,22518574
5.7,22537914
5.399,22514048
23.5,22328203
11.5,22467309
12.5,22355601
14.8,22435842
5.1,22490422
5.28,22518572
84.0,22538469
16.0,21725333
4.649,22512417
6.6,22116530
4.58,22502097
8.3,22466461
36.0,22431340
7.85,22489650
5.69,22515913
11.99,22538537
7.899,22512405
2.6,22106964
1.4,22487199
10.5,22465503
15.5,22431261
2.7,22489315
5.55,22515417
12.3,21706571
3.5,22506166
17.0,22443505
1.35,22487209
11.5,22451096
10.5,22531469
24.0,22489646
2.55,22479448
7.89,22515398
14.6,21740828
5.0,22486132
22.0,22472329
2.3,22487222
8.99,22450016
8.5,22537532
5.7,22477510
8.49,22515389
5.45,22481876
58.0,22471682
2.25,22487230
11.3,22448551
10.2,22531490
56.0,22503420
4.7,22477447
4.5,22507497
4.65,22515380
13.5,22485045
13.0,22481870
150.0,22472332
1.15,22487247
6.5,22448246
28.0,22430463
6.9,22493238
4.3,22474576
6.0,22508310
7.65,22514854
16.9,21825907
4.5,22481778
52.0,22464198
1.75,22487251
9.8,22447805
4.99,22521335
8.8,22491423
4.75,22451292
8.6,22523076
4.69,22514819
13.5,22481713
8.0,22537138
70.0,22475537
2.3,22487314
11.5,22446992
7.2,22510492
8.8,22491436
3.55,22437286
6.9,22530363
4.89,22324671
12.5,21916715
5.7,22480712
3.6,22532543
21.0,22473534
2.59,22487323
20.989,22446512
3.89,22508759
27.5,22491700
3.35,22399013
7.1,22535850
8.99,22324480
10.499,22471560
6.89,22528639
106.0,22478521
14.99,22442605
5.3,22507569
25.0,22491710
4.3,22377832
7.3,22536647
8.99,22324360
9.5,21919456
12.5,22470476
6.59,22520585
80.0,22478522
1.45,22488951
14.5,22438567
7.89,22501129
23.5,22491733
3.35,22505632
10.9,22537526
8.89,22323587
16.5,21948949
6.99,22467120
6.9,22516003
26.5,22512308
3.5,22488971
19.799,22428720
15.0,22379726
6.2,22493663
69.0,22493475
5.2,22524153
4.4,22511396
8.19,22318735
7.5,21960577
9.499,22466994
5.5,22511369
19.5,22474976
20.5,22512293
3.4,22491476
18.0,22425273
6.5,22489668
18.0,22493491
3.5,22505488
10.18,22525320
13.9,22505813
25.8,22491730
3.0,22502103
8.5,22422361
4.85,22483911
24.0,22493509
5.2,22537922
6.5,22503244
13.98,22525086
6.599,22453277
9.9,22499647
18.9,22491478
5.19,22502105
13.99,22420188
5.79,22477946
18.0,22493533
4.5,22537439
8.7,22487023
14.08,22525068
10.9,22448202
7.29,22447923
3.65,22499617
25.0,22456347
150.0,22484348
5.39,22502108
12.99,22415263
13.8,22474741
22.5,22497676
6.9,22535897
3.5,22470237
13.88,22524988
11.5,21637342
3.79,22495881
2.5,22503509
7.75,22411176
9.4,22461142
15.5,22497692
4.8,22535705
3.2,22476232
11.98,22523130
22.0,21525121
7.599,22526565
14.8,22480309
27.2,22324076
3.85,22512192
9.2,22346246
5.99,22456517
4.5,22535427
4.5,22434226
6.95,22521014
6.399,22454818
11.5,22484241
3.47,22512206
6.9,22183979
7.95,22442851
13.3,22506474
5.2,22534804
3.8,22437377
12.59,22515940
8.9,21706748
4.49,22455902
4.5,22446486
10.2,22501210
19.7,22470117
8.1,22415698
3.98,22534799
3.35,22432830
8.59,22515935
9.499,22457163
5.5,22417694
105.0,22399934
4.18,22512211
8.0,22056702
6.99,22352944
76.0,22506479
5.7,22534787
3.99,22409556
5.69,22514003
6.299,22457289
8.6,22417678
3.35,22501229
95.0,22399994
15.3,22426572
9.8,22090998
6.7,22270260
7.2,22531177
69.0,22535455
3.1,22389205
7.19,22481430
6.79,22457746
5.9,22517480
16.99,22414383
8.3,22072213
8.79,22251524
52.0,22523345
3.99,22530397
3.8,22405979
7.39,22478622
5.499,22458360
5.05,22500279
3.95,22524667
6.5,22406492
5.5,22529387
4.8,22390938
5.85,22436234
5.79,22458384
1.22,22500276
3.6,22500687
18.0,22402182
5.6,22528771
4.0,22386780
8.49,22412334
11.499,22461887
3.5,22503104
8.7,22400032
5.9,22528556
6.3,22521514
4.7,22385529
8.19,22336958
7.199,22462075
4.25,22500260
17.0,22503088
19.5,22398046
5.5,22528180
4.5,22517690
4.0,22383024
10.59,22336531
4.35,22500298
6.8,22503093
13.0,22392296
5.6,22527176
6.1,22509975
4.7,22376212
9.49,22336422
3.8,22484117
1.189,22500301
4.2,22501758
6.0,22388204
5.5,22526567
5.5,22508891
5.7,22377949
7.89,22319584
3.6,22486008
3.65,22500272
3.2,22501785
16.2,22381963
4.2,22525206
7.5,22508889
4.5,22378562
5.39,22313871
9.2,22486162
4.45,22501429
8.7,22380805
4.7,22524011
4.6,22505466
8.59,22319453
5.98,22486475
3.6,22500340
5.95,22524993
10.5,22380101
4.4,22523787
5.1,22504416
2.55,22516775
4.25,22303183
2.8,22490231
4.8,22500328
5.2,22482440
4.2,22463548
3.55,22511438
9.78,22525359
11.9,22494302
4.9,22500458
31.5,22376001
4.4,22482781
4.3,22503647
10.6,22527707
7.5,22500089
6.25,22501131
22.99,22374089
4.1,22485793
5.7,22493785
8.48,22527850
5.35,22501494
2.55,22500304
10.7,22532316
4.99,22372367
8.3,22485923
10.0,22501088
4.0,22493406
10.28,22527856
8.3,22502071
1.15,22500366
8.0,22529592
7.9,22369098
4.9,22504245
10.0,22500205
7.8,22489609
4.98,22527865
2.65,22535015
4.85,22511304
5.99,22364752
4.99,22505496
6.9,22502359
6.8,22485837
16.98,22527871
5.9,22505760
6.0,22505905
17.5,22364301
4.7,22506819
12.0,22511370
8.95,22486876
8.99,22478627
3.5,22505704
7.0,22505408
12.2,22468197
4.3,22507622
4.3,22511612
4.6,22478765
5.89,22482228
2.8,22506503
4.65,22513948
6.9,22498165
9.1,22441509
6.6,22508750
6.1,22512151
7.2,22478662
8.49,22505274
4.7,22529163
5.8,22520470
13.0,22495783
7.99,22427748
6.1,22510158
5.9,22512991
5.3,22478650
4.49,22505276
6.19,22528712
3.0,22492690
8.5,22413583
8.5,22511892
7.2,22513498
5.3,22478635
12.99,22516163
7.89,22419940
18.0,22492289
8.99,22413150
5.0,22512270
9.6,22514086
2.8,22464776
9.79,22516202
4.0,22536400
8.35,22431353
19.0,22491030
7.3,22394122
5.7,22512428
3.85,22422826
5.85,22516208
8.49,22448201
60.0,22478052
13.9,22387164
5.5,22515278
5.7,22515295
3.6,22422790
8.89,22516229
7.7,22472278
4.0,22472888
11.0,22379547
4.5,22535856
2.8,22516122
6.35,22515752
3.7,22399010
6.48,22516974
5.15,22473339
8.1,22363337
9.3,22522912
4.2,22516126
6.3,22519009
4.0,22379089
9.2,22525144
5.89,22480422
25.99,22361375
4.7,22511643
6.7,22516458
13.0,22519612
3.85,22378416
11.88,22527241
11.0,22423534
11.0,22360108
6.2,22517600
10.5,22522680
3.6,22377060
10.88,22527268
4.99,22484187
6.0,22404893
6.99,22359886
5.8,22520078
1.25,22516175
6.9,22528747
3.65,22516816
16.88,22527317
7.5,22485928
8.0,22404399
9.5,22354718
5.5,22519888
8.5,22531654
3.38,22513928
4.28,22529047
14.6,22536243
12.9,22486161
5.0,22215358
35.99,22352333
3.1,22486620
6.3,22534742
5.3,22496639
8.48,22529059
8.899,22490955
5.85,22209838
10.5,22349705
4.9,22489212
6.3,22535827
3.55,22496630
5.65,22538721
5.2,22491366
6.85,22200112
14.5,22348456
6.5,22530292
3.5,22490229
8.9,22538157
3.55,22479729
5.38,22494534
5.65,22508600
4.0,22333639
16.8,22345355
6.45,22523950
0.0035,22490331
5.9,22478787
4.58,22502112
4.99,22499627
5.0,22339391
8.95,22521654
3.6,22491238
6.0,22488567
4.4,22470194
6.19,22505864
8.99,22493440
3.0,22350209
7.499,22307087
8.3,22521589
3.6,22491257
3.49,22467398
6.49,22534757
9.0,22491365
3.0,22185760
9.3,22298553
5.1,22512528
8.3,22495716
8.6,22466448
5.7,22536386
5.7,22480116
4.0,22308296
12.8,22449353
5.3,22504097
2.7,22496689
6.05,22465967
5.2,22538571
7.5,22517909
3.0,22311627
8.2,22415111
5.7,22501128
3.5,22496691
3.6,22458564
6.9,22509687
7.0,22314921
9.3,22419031
10.5,22494272
4.6,22498052
5.95,22451271
8.45,22517324
6.6,22491673
3.0,22315003
10.5,22453763
6.5,22492175
4.9,22499037
4.7,22444734
8.0,22519672
6.4,22490799
8.0,22319794
11.0,22459259
2.88,22492172
8.8,22498395
4.8,22437416
12.8,22500756
5.5,22483402
8.9,22323165
17.5,22491388
5.8,22499818
3.45,22409552
28.0,22495047
6.29,22482648
6.0,22333625
9.0,22489897
110.0,22500090
4.5,22416791
9.0,22481739
16.0,22371378
9.5,22464474
5.5,22487237
2.2,22501081
4.75,22378595
5.3,22479971
7.0,22425101
5.6,22486833
2.9,22501405
4.7,22399062
9.5,22480223
3.0,22456429
30.99,22471627
5.6,22400788
7.7,22501899
4.43,22399066
3.6,22524829
7.8,22488772
11.99,22472392
6.2,22401643
5.1,22502111
4.5,22481081
6.0,22504125
12.0,22478768
6.2,22406202
5.9,22517707
14.0,22537553
3.7,22493304
5.6,22503424
12.8,22485051
6.5,22525540
8.2,22502273
5.8,22536801
2.8,22485850
6.89,22503070
7.0,22504730
6.3,22488027
4.68,22508748
5.6,22519005
6.9,22517912
5.4,22452438
6.29,22493270
7.0,22526049
13.0,22495792
22.5,22504133
5.7,22483405
6.8,22519914
2.9,22443125
6.6,22483851
6.4,22500367
5.6,22483546
7.0,22519921
4.8,22456139
7.9,22482541
9.0,22532853
7.4,22508913
3.45,22496776
3.2,22483791
4.75,22534759
3.8,22479327
5.35,22481747
8.79,22469354
5.8,22484314
3.9,22534562
4.75,22479801
9.0,22480951
7.19,22529267
13.0,22526753
11.5,22495804
5.2,22484969
4.9,22534558
3.9,22481415
7.29,22527218
2.49,22492178
4.6,22485011
10.5,22534218
4.6,22486640
5.19,22525748
18.5,22536000
21.0,22487755
4.8,22502364
4.6,22535983
10.6,22486647
6.2,22521699
16.5,22487518
4.6,22503076
5.3,22512667
5.2,22506633
4.8,22480373
6.0,22503182
2.5,22486651
7.2,22502434
16.6,22479956
5.7,22503226
4.2,22492808
6.49,22487823
7.6,22467899
4.6,22504410
3.2,22512722
3.99,22486823
7.8,22453433
9.99,22504460
3.8,22521414
7.7,22486018
6.85,22426791
5.4,22508361
5.2,22512799
5.99,22425388
6.5,22520468
3.5,22522440
8.6,22373044
3.7,22520573
4.3,22538567
7.8,22521035
5.9,22538631
5.5,22403895
6.4,22521359
5.5,22389506
5.2,22526656
4.49,22497659
11.9,22537185
3.768,22499723
10.8,22535252
3.75,22497616
11.0,22535241
18.5,22532551
15.6,22487512
13.5,22528407
27.5,22487028
4.7,22526791
6.2,22486722
5.3,22533865
4.95,22479843
16.0,22536272
7.5,22489634
4.4,22537954
2.39,22500374
11.4,22489625
7.5,22501844
6.2,22502438
5.5,22504517
6.5,22507367
5.9,22511639
8.4,22520680
9.4,22520701
9.5,22526741
3.3,22527808
5.6,22536602
10.5,22527797
5.8,22531324
4.2,22531911
6.3,22522629
10.7,22526750
18.0,22533256
22.0,22528650
5.95,22524859
28.7,22526327
7.2,22521522
18.3,22525053
19.0,22529919
9.0,22521527
6.3,22520601
9.5,22521520
18.3,22525529
71.0,22287054
60.0,22179621
60.0,22171757
49.0,22168996
75.0,22165060
91.0,22165063
85.0,22162099
42.0,22159016
70.0,22154424
65.0,22154443
58.0,22132105
69.0,22118477
200.0,22097673
35.0,22033199
85.0,21956818
16.5,22528405
28.5,22171743
80.0,22171755
6.2,22337223
20.0,22160360
5.8,22111864
55.0,22159026
3.2,22414963
53.0,22151243
6.0,21807242
60.0,22148524
6.5,22537808
80.0,22116961
120.0,22111257
83.0,22075708
31.0,21887846
7.87,22537798
56.0,21890598
98.0,21812867
8.1,22525131
65.0,22058053
140.0,21910380
4.95,22538490
25.0,22033222
29.0,21945737
105.0,22007744
10.5,21958137
88.0,21953792
8.5,21966961
65.0,21948150
33.0,22001671
88.0,21948143
1.99,22529113
11.9,22050341
63.0,21917891
16.8,22159913
1.59,22529090
10.5,22178032
60.0,21897987
2.01,22529049
47.0,22370335
60.0,21897980
1.455,22529043
18.6,22463565
45.0,22179615
1.68,22537171
115.0,22171756
1.425,22537192
100.0,22509691
1.58,22525022
60.0,22165065
1.555,22537181
7.45,21474128
31.0,22498585
1.47,22525016
18.0,22171742
1.468,22537163
20.8,21691587
9.5,22500380
1.59,22524959
1.725,22533019
60.0,22168994
1.8,22538422
9.3,21695541
16.0,22500591
1.92,22524948
1.855,22533009
75.0,22148672
21.0,21738479
32.0,22500611
1.78,22524937
80.0,22098156
2.01,22538407
13.0,21758311
17.0,22501766
1.96,22524916
185.0,22086990
1.75,22538396
9.2,21790606
14.5,22505755
1.82,22524906
6.7,22529073
9.0,22536024
6.95,22528857
12.8,22507966
1.599,22530183
4.86,22538187
61.0,22076627
6.6,21852980
37.0,22508520
3.75,22524895
1.38,22533350
93.0,22076622
24.0,21905523
13.5,22510899
1.76,22524883
180.0,22061307
28.0,22267162
26.0,21917648
39.0,22511899
2.65,22524875
88.0,22058277
26.8,21925535
1.46,22524869
35.0,22033186
21.0,21944733
1.59,22524789
5.9,22538722
46.0,22538731
20.5,22538739
3.99,22538749
5.95,22538797
6.45,22538798
4.4,22538792
92.0,22538808
6.45,22538806
7.15,22538823
9.7,22538849
47.5,22538861
15.5,22538944
7.5,22538969
6.9,22538776
8.9,22538777
12.9,22538784
0.0117,22538783
6.45,22538802
7.15,22538824
7.15,22538821
11.8,22538875
6.2,22538862
10.5,22538925
4.8,22538930
6.0,22538929
3.2,22539094
31.0,22539118
1.45,22539113
14.5,22539127
10.9,22539132
30.0,22539133
13.0,22539144
7.8,22539137
17.5,22539141
39.5,22539161
7.35,22539169
28.0,22539167
7.0,22539155
35.0,22539154
40.0,22539145
31.0,22539150
32.0,22539185
36.0,22539181
8.69,22539194
37.0,22539190
8.7,22539171
5.25,22539174
38.0,22539175
36.0,22539179
7.65,22538725
18.3,22538757
3.18,22538766
14.8,22538847
13.49,22538836
9.5,22538841
4.35,22538905
35.0,22538914
4.75,22538903
5.8,22538945
360.0,22538992
360.0,22538976
6.3,22539041
8.79,22539035
5.3,22539037
3.8,22539029
7.6,22538983
10.99,22539008
8.0,22539002
110.0,22538948
105.0,22539013
79.0,22539053
6.0,22539196
33.5,22539230
34.0,22539233
0.75,22539235
30.0,22539239
5.7,22539229
37.5,22539228
1.8,22539198
6.0,22539208
3.8,22539205
5.2,22539200
8.6,22539201
12.4,22539217
4.3,22539237
32.0,22539243
37.0,22539245
38.0,22539248
30.0,22539250
6.5,22539926
9.8,22486604
5.3,22476284
7.6,22485858
5.5,22508443
8.6,22485856
6.7,22513653
69.8,22539420
9.5,22520231
13.5,22540165
8.99,22520213
5.85,22538326
7.9,22523222
2.8,22520905
34.0,22438414
5.4,22521490
2.35,22521724
12.4,22493507
2.55,22527792
23.0,22447908
3.35,22509512
3.6,22529587
25.0,22451882
3.2,22506728
4.3,22536271
23.5,22460931
1.85,22539643
4.5,22502595
83.0,22498288
3.65,22491180
24.0,22474798
4.8,22507775
26.0,22474800
2.65,22422736
4.8,22490960
5.4,22491175
2.5,22332513
5.5,22491998
2.2,22332428
25.0,21550639
18.0,22501126
2.2,22332070
4.0,22495468
2.3,22332366
3.0,22330884
4.5,22498901
37.5,22272062
2.8,22496696
8.0,22500390
2.9,22344389
7.2,22510314
4.65,22506473
2.3,22344016
2.3,22344002
2.4,22343983
2.4,22343949
2.45,22343815
4.8,22503042
2.7,22343810
22.0,22473715
29.0,22477460
2.4,22342140
38.0,22477461
2.2,22341858
2.25,22345749
6.7,22539638
1.87,22539860
2.3,22341695
1.67,22539867
5.5,22539683
1.65,22539896
11.0,22476328
2.3,22341660
1.95,22539906
12.5,22474613
2.2,22341194
1.73,22539915
6.0,22473215
1.85,22539920
9.5,22471535
1.54,22539922
1.5,22539935
9.6,22466707
1.79,22539849
6.3,22466343
11.5,22539441
1.715,22540020
6.2,22450928
21.0,22450794
1.815,22540025
8.49,22448895
25.0,22426121
1.86,22540028
8.49,22448885
22.0,22437108
1.735,22540038
7.49,22441577
25.0,22442921
5.8,22445914
1.825,22540045
7.08,22442854
28.0,22460922
8.5,22418550
1.845,22540067
